PROJECTION,TNG_ID,REDSHIFT,SERSIC_IDX,HALFLIGHT_RAD,AXIS_RATIO,LOS_SIGMA,SPS_MASS_STAR,MASS_GAS,MASS_DM,MASS_ALL,MASS_ALL_HMR,HMRAD_STAR,SPS_LUM,MLR,SFR,SLOPE_GAS,SLOPE_STAR,SLOPE_DM,SLOPE_ALL,INTERCEPT_GAS,INTERCEPT_STAR,INTERCEPT_DM,INTERCEPT_ALL,HALFLIGHT_BRIGHTNESS,SERSIC_MASS_STAR,MASS_DM_HMR,MASS_SMBH,TNG_MASS_STAR_HALFLIGHT_RAD,TNG_MASS_STAR_TWO_HALFLIGHT_RAD,LUM_HALFLIGHT_RAD,LUM_TWO_HALFLIGHT_RAD,MASS_STAR_HALFLIGHT_RAD,MASS_STAR_TWO_HALFLIGHT_RAD,SPS_LUM_ONE_HALFLIGHT_RAD,SPS_LUM_TWO_HALFLIGHT_RAD
1,480676,0.02,5.580599161,0.4920872051,0.7362240658,2.096117041,10.68250709,0.6519780075,12.1900709,12.21616309,10.71952223,0.6519206392,10.05209768,4.269818398,0.001015450223,-0.03862092278,3.075865366,1.772690111,2.073221504,4.453469332,7.114466459,7.527443419,7.695663528,5.880087683,10.77618982,1.813495,0.016623277,10.3209749,10.47974277,9.844750459,9.966756375,10.47515986,10.59716578,9.631791657,9.814071852
2,480676,0.02,5.439449426,0.5084784867,0.659710785,2.080140906,10.68250709,0.6519780075,12.1900709,12.21616309,10.71952223,0.6519206392,10.05209768,4.269818398,0.001015450223,-0.03862092278,3.075865366,1.772690111,2.073221504,4.453469332,7.114466459,7.527443419,7.695663528,5.844656181,10.76811913,1.813495,0.016623277,10.3315549,10.48770979,9.83667977,9.95999734,10.46708917,10.59040674,9.631791657,9.814071852
0,282514,0.03,2.882290923,1.017452314,0.5883934129,2.285339703,11.2686819,2.050690862,13.11195608,13.15580066,11.4659438,1.111527371,10.64907969,4.16487722,1.758807421,0.06172266141,2.947952894,1.649829255,1.835941215,5.153046863,6.362233519,6.971469706,7.097345332,5.502561307,11.30022125,11.206055,0.06334406,11.0587533,11.19498732,10.37958959,10.53876051,10.99919179,11.15836271,10.4103331,10.56801122
1,282514,0.03,3.025092341,0.9951233632,0.52363153,2.246941555,11.2686819,2.050690862,13.11195608,13.15580066,11.4659438,1.111527371,10.64907969,4.16487722,1.758807421,0.06172266141,2.947952894,1.649829255,1.835941215,5.153046863,6.362233519,6.971469706,7.097345332,5.599165836,11.36216871,11.206055,0.06334406,11.04775148,11.18540099,10.44153694,10.59776126,11.06113915,11.21736346,10.4103331,10.56801122
2,282514,0.03,2.985093397,1.042127899,0.7832470715,2.241264811,11.2686819,2.050690862,13.11195608,13.15580066,11.4659438,1.111527371,10.64907969,4.16487722,1.758807421,0.06172266141,2.947952894,1.649829255,1.835941215,5.153046863,6.362233519,6.971469706,7.097345332,5.484243165,11.33849985,11.206055,0.06334406,11.07075674,11.20504485,10.41786811,10.57490017,11.03747031,11.19450238,10.4103331,10.56801122
0,411311,0.03,2.455466802,0.8044690063,0.6217748501,2.060498904,10.75077902,0.8828713325,12.56471685,12.58127493,10.92513678,0.8778864827,10.13294721,4.14793373,0.001230861177,1.778663633,2.886720593,1.556807591,1.747362342,4.326170838,6.486844622,7.166730882,7.26798206,5.382360837,10.71932323,3.443972,0.021265477,10.48671102,10.63261681,9.800462468,9.969630344,10.41829428,10.58746215,9.81201003,9.977700151
1,411311,0.03,2.278273329,0.6864998812,0.8680373426,2.126264111,10.75077902,0.8828713325,12.56471685,12.58127493,10.92513678,0.8778864827,10.13294721,4.14793373,0.001230861177,1.778663633,2.886720593,1.556807591,1.747362342,4.326170838,6.486844622,7.166730882,7.26798206,5.624575118,10.71030322,3.443972,0.021265477,10.4238096,10.57967777,9.791442844,9.96539706,10.40927465,10.58322887,9.81201003,9.977700151
2,411311,0.03,2.058627914,0.7783507567,0.6828711061,2.083315,10.75077902,0.8828713325,12.56471685,12.58127493,10.92513678,0.8778864827,10.13294721,4.14793373,0.001230861177,1.778663633,2.886720593,1.556807591,1.747362342,4.326170838,6.486844622,7.166730882,7.26798206,5.453330843,10.70217917,3.443972,0.021265477,10.47243884,10.62113011,9.783319566,9.963857897,10.40115138,10.58168971,9.81201003,9.977700151
0,455678,0.07,8.988828533,0.5975881183,0.776084908,2.052061299,10.68146822,0.3206829213,12.28640051,12.30337477,10.75866143,0.735256552,10.06519104,4.133112069,0,1.610239057,3.190477691,1.81464216,2.122275794,4.650545243,6.902597726,7.344008457,7.506890708,5.674321778,10.86874418,1.9742676,0.018358417,10.38907255,10.52779215,9.951437012,10.05097087,10.56771419,10.66724805,9.742883181,9.894241777
1,455678,0.07,9.464275511,0.5343242476,0.8871685636,2.048693597,10.68146822,0.3206829213,12.28640051,12.30337477,10.75866143,0.735256552,10.06519104,4.133112069,0,1.610239057,3.190477691,1.81464216,2.122275794,4.650545243,6.902597726,7.344008457,7.506890708,5.785824509,10.86474205,1.9742676,0.018358417,10.35298085,10.50172667,9.947434874,10.04475558,10.56371206,10.66103276,9.742883181,9.894241777
2,455678,0.07,9.535895205,0.5796170332,0.748703323,2.072369927,10.68146822,0.3206829213,12.28640051,12.30337477,10.75866143,0.735256552,10.06519104,4.133112069,0,1.610239057,3.190477691,1.81464216,2.122275794,4.650545243,6.902597726,7.344008457,7.506890708,5.697362725,10.86847885,1.9742676,0.018358417,10.37899625,10.52041069,9.951171678,10.04817214,10.56744886,10.66444932,9.742883181,9.894241777
0,352891,0.01,2.963597158,0.8104980264,0.9126476778,2.207780527,11.07623901,1.582448457,12.80224682,12.83696922,11.2441761,0.9994383342,10.44029824,4.324548451,0.2128571421,-0.3101721459,3.031345734,1.719113889,1.927467197,4.670334801,6.473949433,7.044387256,7.172000513,5.706567379,11.11240762,6.9294014,0.035122197,10.74471409,10.91905971,10.17543733,10.33290905,10.8113781,10.96884981,10.10563865,10.28782905
1,352891,0.01,2.613950645,0.8217280472,0.6824932897,2.197648684,11.07623901,1.582448457,12.80224682,12.83696922,11.2441761,0.9994383342,10.44029824,4.324548451,0.2128571421,-0.3101721459,3.031345734,1.719113889,1.927467197,4.670334801,6.473949433,7.044387256,7.172000513,5.685769269,11.08818616,6.9294014,0.035122197,10.75205641,10.92437964,10.15121619,10.31644169,10.78715696,10.95238245,10.10563865,10.28782905
2,352891,0.01,4.458662693,0.8523426163,0.8827746396,2.165692806,11.07623901,1.582448457,12.80224682,12.83696922,11.2441761,0.9994383342,10.44029824,4.324548451,0.2128571421,-0.3101721459,3.031345734,1.719113889,1.927467197,4.670334801,6.473949433,7.044387256,7.172000513,5.601159574,11.17593581,6.9294014,0.035122197,10.77212153,10.93778778,10.23896513,10.37282429,10.8749059,11.00876506,10.10563865,10.28782905
0,369943,0.08,9.179588179,0.5845011498,0.7258892192,2.199980012,10.88042195,1.285137702,12.49725593,12.53371951,10.8418578,0.6914849625,10.31324256,3.691300412,0.03677386045,0.3777109146,3.16910861,1.859961683,2.228584313,5.083593529,7.135042919,7.458260375,7.662607051,5.810826484,10.93446719,1.9055095,0.018215124,10.58386864,10.6735447,10.06625781,10.16488495,10.6334372,10.73206435,9.985230695,10.102543
1,369943,0.08,9.915514531,0.6374533347,0.7905214162,2.14599046,10.88042195,1.285137702,12.49725593,12.53371951,10.8418578,0.6914849625,10.31324256,3.691300412,0.03677386045,0.3777109146,3.16910861,1.859961683,2.228584313,5.083593529,7.135042919,7.458260375,7.662607051,5.757043286,11.00308954,1.9055095,0.018215124,10.60583911,10.68564721,10.13488016,10.23023641,10.70205955,10.7974158,9.985230695,10.102543
0,205921,0.06,2.992231722,1.243275519,0.7347682955,2.398863334,11.46123588,2.658869893,13.54254875,13.60151332,11.94130158,1.41561294,10.82695886,4.308013178,0.9972413778,1.203259163,2.947035117,1.580163501,1.702128306,4.80359233,5.790814388,6.699066427,6.768850752,5.364950944,11.63667196,41.292274,0.15803641,11.32351654,11.47553222,10.7013654,10.85825233,11.33564242,11.49252935,10.69934619,10.82695886
1,205921,0.06,3.341844895,1.230808483,0.7295001508,2.339520858,11.46123588,2.658869893,13.54254875,13.60151332,11.94130158,1.41561294,10.82695886,4.308013178,0.9972413778,1.203259163,2.947035117,1.580163501,1.702128306,4.80359233,5.790814388,6.699066427,6.768850752,5.385032642,11.65474924,41.292274,0.15803641,11.31653633,11.47053527,10.71944251,10.86970594,11.35371953,11.50398296,10.69934619,10.82695886
2,205921,0.06,2.095271468,1.163695744,0.7394396621,2.360379119,11.46123588,2.658869893,13.54254875,13.60151332,11.94130158,1.41561294,10.82695886,4.308013178,0.9972413778,1.203259163,2.947035117,1.580163501,1.702128306,4.80359233,5.790814388,6.699066427,6.768850752,5.572661727,11.61221652,41.292274,0.15803641,11.27772355,11.4429341,10.67691154,10.85629573,11.31118856,11.49057276,10.69934619,10.82695886
0,266064,0.05,10.08354988,0.8881510274,0.8281674181,2.190894313,11.19442427,2.225212841,13.23528237,13.28054303,11.29583993,0.8540725294,10.47682049,5.219198125,0.02338999882,1.14360791,3.106355355,1.672515643,1.958086866,4.680230032,6.984941812,7.496974249,7.642282396,5.49003979,11.39150404,6.2746825,0.092993684,11.03412476,11.12288479,10.37287026,10.46752596,11.09047404,11.18512974,10.27203988,10.38582599
1,266064,0.05,11.7473408,0.8448128717,0.6526016993,2.2774825,11.19442427,2.225212841,13.23528237,13.28054303,11.29583993,0.8540725294,10.47682049,5.219198125,0.02338999882,1.14360791,3.106355355,1.672515643,1.958086866,4.680230032,6.984941812,7.496974249,7.642282396,5.544307305,11.39183315,6.2746825,0.092993684,11.01948286,11.11077872,10.37319937,10.46168557,11.09080315,11.17928935,10.27203988,10.38582599
2,266064,0.05,10.99220808,0.8015779372,0.4669359282,2.347277295,11.19442427,2.225212841,13.23528237,13.28054303,11.29583993,0.8540725294,10.47682049,5.219198125,0.02338999882,1.14360791,3.106355355,1.672515643,1.958086866,4.680230032,6.984941812,7.496974249,7.642282396,5.583534102,11.33033974,6.2746825,0.092993684,11.00309816,11.09799594,10.31170597,10.40283278,11.02930975,11.12043657,10.27203988,10.38582599
0,420601,0.02,2.416739313,0.6186137122,0.713763003,2.159494155,10.90508664,0.9130527788,12.54187987,12.56271138,10.97169555,0.8835014635,10.26359693,4.380157348,0,1.645571396,2.890514841,1.557966243,1.817731057,4.401226363,6.633510997,7.150419769,7.289734747,5.863953015,10.84961,3.309995,0.022555294,10.49653951,10.67237596,9.907091407,10.07726938,10.54858112,10.71875909,9.855795275,10.03343955
1,420601,0.02,2.244199915,0.7826480036,0.8771429533,1.982687452,10.90508664,0.9130527788,12.54187987,12.56271138,10.97169555,0.8835014635,10.26359693,4.380157348,0,1.645571396,2.890514841,1.557966243,1.817731057,4.401226363,6.633510997,7.150419769,7.289734747,5.561864653,10.86047852,3.309995,0.022555294,10.59615312,10.75596185,9.917960337,10.09288575,10.55945005,10.73437546,9.855795275,10.03343955
2,420601,0.02,2.755356955,0.6118580694,0.6599828131,2.160121014,10.90508664,0.9130527788,12.54187987,12.56271138,10.97169555,0.8835014635,10.26359693,4.380157348,0,1.645571396,2.890514841,1.557966243,1.817731057,4.401226363,6.633510997,7.150419769,7.289734747,5.872932163,10.8719989,3.309995,0.022555294,10.49199171,10.66881853,9.929479832,10.09142488,10.57096954,10.73291459,9.855795275,10.03343955
1,335628,0.01,6.532394487,0.7642029073,0.9537732902,2.198933815,11.04910649,1.758953551,12.90218393,12.93924796,11.1219854,0.8062094981,10.41809379,4.275753865,0.1394471526,0.7266044457,3.100120786,1.794140176,2.088818904,4.863923315,6.953829225,7.411580701,7.569975407,5.69371035,11.16805061,4.2978873,0.044013336,10.81863103,10.92410403,10.23600793,10.35018521,10.86702063,10.9811979,10.13650033,10.2648386
2,335628,0.01,4.438407574,0.8297371786,0.9255431074,2.173113367,11.04910649,1.758953551,12.90218393,12.93924796,11.1219854,0.8062094981,10.41809379,4.275753865,0.1394471526,0.7266044457,3.100120786,1.794140176,2.088818904,4.863923315,6.953829225,7.411580701,7.569975407,5.549304303,11.07298399,4.2978873,0.044013336,10.8447895,10.94536928,10.14094139,10.27504942,10.77195409,10.90606212,10.13650033,10.2648386
0,420550,0,11.60372666,0.6124247361,0.9343924454,2.024150452,10.74377345,1.002271962,12.57148138,12.59034014,10.74478791,0.556312075,10.08978728,4.508023423,0,2.444130699,3.194163773,1.667841318,2.066302989,5.224663182,7.365835845,7.769427488,7.95630653,5.55424026,10.87073306,1.5516075,0.025455723,10.5271188,10.61386928,9.915716899,10.00468698,10.56970306,10.65867315,9.792763987,9.903754137
1,420550,0,6.779850171,0.4827107338,0.612627332,2.139972956,10.74377345,1.002271962,12.57148138,12.59034014,10.74478791,0.556312075,10.08978728,4.508023423,0,2.444130699,3.194163773,1.667841318,2.066302989,5.224663182,7.365835845,7.769427488,7.95630653,5.878437001,10.82067075,1.5516075,0.025455723,10.48059226,10.57791824,9.865654607,9.978042159,10.51964077,10.63202832,9.792763987,9.903754137
2,420550,0,6.032703259,0.4845289901,0.6912773527,2.165825909,10.74377345,1.002271962,12.57148138,12.59034014,10.74478791,0.556312075,10.08978728,4.508023423,0,2.444130699,3.194163773,1.667841318,2.066302989,5.224663182,7.365835845,7.769427488,7.95630653,5.855347066,10.77641747,1.5516075,0.025455723,10.48123831,10.57838619,9.821401332,9.939484346,10.4753875,10.59347051,9.792763987,9.903754137
0,304235,0.01,3.762451351,1.046732579,0.6840549996,2.117964382,11.17389694,1.601517212,12.90662326,12.93879672,11.43279102,1.172932303,10.55370111,4.170573902,0,0.6718254918,2.894162215,1.717102003,1.909393306,4.185494032,6.118575188,6.730661918,6.843428769,5.390237142,11.30244417,10.835974,0.042199306,10.97227228,11.12623277,10.38121853,10.52458029,11.00141435,11.14477611,10.33179365,10.49429204
1,304235,0.01,2.014272139,0.905093972,0.3812232888,2.286632952,11.17389694,1.601517212,12.90662326,12.93879672,11.43279102,1.172932303,10.55370111,4.170573902,0,0.6718254918,2.894162215,1.717102003,1.909393306,4.185494032,6.118575188,6.730661918,6.843428769,5.704260837,11.20455712,10.835974,0.042199306,10.88997589,11.06099,10.28333371,10.46530147,10.90352953,11.08549729,10.33179365,10.49429204
2,304235,0.01,2.324563516,0.9497343263,0.5043494639,2.191926298,11.17389694,1.601517212,12.90662326,12.93879672,11.43279102,1.172932303,10.55370111,4.170573902,0,0.6718254918,2.894162215,1.717102003,1.909393306,4.185494032,6.118575188,6.730661918,6.843428769,5.621143527,11.23980512,10.835974,0.042199306,10.91532489,11.08291485,10.31858061,10.49124267,10.93877644,11.11143849,10.33179365,10.49429204
0,201204,0.08,4.447525753,1.316635162,0.6471028549,2.278916381,11.45644594,2.646230644,13.54733288,13.60436518,11.88475988,1.433175233,10.75599823,5.017041633,1.334687114,0.8718525378,2.982097632,1.511735881,1.659802839,4.651589205,5.741488809,6.585478832,6.666365453,5.130626088,11.69796835,33.956898,0.13503383,11.37332717,11.50600695,10.69649074,10.83048656,11.39693845,11.53093426,10.67409392,10.75599823
1,201204,0.08,4.0092919,1.289303377,0.6472331567,2.337165785,11.45644594,2.646230644,13.54733288,13.60436518,11.88475988,1.433175233,10.75599823,5.017041633,1.334687114,0.8718525378,2.982097632,1.511735881,1.659802839,4.651589205,5.741488809,6.585478832,6.666365453,5.191431207,11.68233206,33.956898,0.13503383,11.35994717,11.49560531,10.68085449,10.82060633,11.3813022,11.52105404,10.67409392,10.75599823
2,201204,0.08,4.646508436,1.306718851,0.5442722876,2.331589337,11.45644594,2.646230644,13.54733288,13.60436518,11.88475988,1.433175233,10.75599823,5.017041633,1.334687114,0.8718525378,2.982097632,1.511735881,1.659802839,4.651589205,5.741488809,6.585478832,6.666365453,5.142694315,11.69941536,33.956898,0.13503383,11.36837666,11.50227907,10.69793773,10.82955648,11.39838544,11.53000419,10.67409392,10.75599823
0,436467,0.07,4.03746282,0.6598084228,0.9405932128,2.142295602,10.94899602,0.8734489476,12.29713514,12.33370551,10.97675306,0.9032137772,10.46676111,3.035532673,0.4230465591,0.1572151112,3.090038996,1.732747483,2.058628498,4.953612595,6.720462325,7.057202099,7.255280921,5.998841477,11.0140071,3.0395126,0.018437514,10.54303302,10.74282681,10.23074233,10.37010027,10.71297724,10.85233518,10.09432909,10.27971137
1,436467,0.07,4.311906841,0.6817031791,0.6779831211,2.148625679,10.94899602,0.8734489476,12.29713514,12.33370551,10.97675306,0.9032137772,10.46676111,3.035532673,0.4230465591,0.1572151112,3.090038996,1.732747483,2.058628498,4.953612595,6.720462325,7.057202099,7.255280921,5.954405732,11.02716174,3.0395126,0.018437514,10.56100098,10.75406945,10.24389693,10.37959317,10.72613184,10.86182808,10.09432909,10.27971137
2,436467,0.07,3.278141136,0.7359784035,0.8486555749,2.011289071,10.94899602,0.8734489476,12.29713514,12.33370551,10.97675306,0.9032137772,10.46676111,3.035532673,0.4230465591,0.1572151112,3.090038996,1.732747483,2.058628498,4.953612595,6.720462325,7.057202099,7.255280921,5.887177997,11.01119021,3.0395126,0.018437514,10.60510573,10.78148189,10.22792562,10.37932968,10.71016053,10.86156459,10.09432909,10.27971137
0,404609,0.02,6.086260661,1.025927278,0.5303023477,1.978605853,10.61675614,1.190009245,12.62266295,12.64421084,10.92859397,0.9497300423,9.980027845,4.332397514,0,1.088984499,2.948787964,1.660860364,1.793135156,4.805687647,6.082032394,6.942069871,7.015726605,4.803960633,10.79244477,3.7392275,0.01975458,10.49251698,10.58034258,9.854686499,9.972330636,10.4914148,10.60905893,9.810476938,9.926397921
2,404609,0.02,3.216505496,0.9032542458,0.7274179274,2.11131292,10.61675614,1.190009245,12.62266295,12.64421084,10.92859397,0.9497300423,9.980027845,4.332397514,0,1.088984499,2.948787964,1.660860364,1.793135156,4.805687647,6.082032394,6.942069871,7.015726605,5.069183366,10.67829714,3.7392275,0.01975458,10.45077474,10.54710925,9.740539185,9.89307357,10.37726748,10.52980187,9.810476938,9.926397921
0,173163,0.01,3.746405468,1.181795688,0.4579954653,2.342035714,11.40251118,2.524355325,13.47033306,13.52231292,11.80512219,1.307588817,10.69726118,5.072826484,0.09957548231,0.4546937482,3.003717632,1.621080436,1.753865533,4.357321786,5.91893136,6.784281374,6.856722537,5.29116195,11.55765598,29.21259,0.13351509,11.25082836,11.38672429,10.55137615,10.69498298,11.25662616,11.40023298,10.55259191,10.69726118
1,173163,0.01,3.74102248,1.186866866,0.5808352808,2.328184395,11.40251118,2.524355325,13.47033306,13.52231292,11.80512219,1.307588817,10.69726118,5.072826484,0.09957548231,0.4546937482,3.003717632,1.621080436,1.753865533,4.357321786,5.91893136,6.784281374,6.856722537,5.279237213,11.55557306,29.21259,0.13351509,11.25341367,11.38871555,10.54929324,10.69298257,11.25454324,11.39823258,10.55259191,10.69726118
2,173163,0.01,3.285859689,1.170087958,0.3629386824,2.319514917,11.40251118,2.524355325,13.47033306,13.52231292,11.80512219,1.307588817,10.69726118,5.072826484,0.09957548231,0.4546937482,3.003717632,1.621080436,1.753865533,4.357321786,5.91893136,6.784281374,6.856722537,5.329274292,11.54500955,29.21259,0.13351509,11.24495795,11.38213719,10.53872986,10.68999425,11.24397987,11.39524426,10.55259191,10.69726118
0,245134,0,3.250064097,0.9368645174,0.5577870683,2.349532799,11.37182015,2.372435399,13.28937927,13.34539049,11.58071645,1.136749408,10.6952709,4.748421438,0.143579334,0.8841124578,3.023738287,1.688831286,1.90074833,4.822224409,6.363122953,6.976595515,7.094895378,5.731116664,11.44942791,14.742041,0.09138958,11.08954192,11.25668821,10.47184898,10.62376462,11.14839824,11.30031388,10.43169692,10.59574018
1,245134,0,3.828034528,1.046863697,0.6220324431,2.22543119,11.37182015,2.372435399,13.28937927,13.34539049,11.58071645,1.136749408,10.6952709,4.748421438,0.143579334,0.8841124578,3.023738287,1.688831286,1.90074833,4.822224409,6.363122953,6.976595515,7.094895378,5.504504966,11.47694152,14.742041,0.09138958,11.15585302,11.30176019,10.49936244,10.64173622,11.17591169,11.31828548,10.43169692,10.59574018
2,245134,0,4.364707588,0.9767736707,0.3924766111,2.299934861,11.37182015,2.372435399,13.28937927,13.34539049,11.58071645,1.136749408,10.6952709,4.748421438,0.143579334,0.8841124578,3.023738287,1.688831286,1.90074833,4.822224409,6.363122953,6.976595515,7.094895378,5.646106912,11.50587582,14.742041,0.09138958,11.11355328,11.27367388,10.52829666,10.66332277,11.20484592,11.33987202,10.43169692,10.59574018
0,389935,0.05,7.915795398,0.5941159535,0.7904971897,2.160317137,10.91103247,1.286548265,12.55862602,12.59174125,10.91886701,0.7261729143,10.26509021,4.425295346,0.009124858305,0.8221810398,3.138398773,1.778392222,2.138351818,4.949007205,7.13456193,7.475960679,7.67117063,5.864811222,11.05480702,2.4444518,0.026117574,10.60823878,10.74830234,10.10783478,10.21300552,10.75377704,10.85894778,9.936232784,10.08546428
1,389935,0.05,7.705487414,0.6083777215,0.9901168701,2.116620369,10.91103247,1.286548265,12.55862602,12.59174125,10.91886701,0.7261729143,10.26509021,4.425295346,0.009124858305,0.8221810398,3.138398773,1.778392222,2.138351818,4.949007205,7.13456193,7.475960679,7.67117063,5.850033832,11.06281045,2.4444518,0.026117574,10.6167885,10.75376156,10.1158382,10.22223585,10.76178046,10.86817811,9.936232784,10.08546428
2,389935,0.05,7.856231789,0.5571134904,0.56057225,2.156616643,10.91103247,1.286548265,12.55862602,12.59174125,10.91886701,0.7261729143,10.26509021,4.425295346,0.009124858305,0.8221810398,3.138398773,1.778392222,2.138351818,4.949007205,7.13456193,7.475960679,7.67117063,5.92517041,11.03955018,2.4444518,0.026117574,10.58662504,10.73381025,10.09257793,10.19809165,10.73852019,10.84403391,9.936232784,10.08546428
0,464552,0.01,3.748954044,0.4669758294,0.8703779579,2.158627622,10.83300163,0.2981718126,12.28145789,12.30177303,10.81233429,0.6502413413,10.18929679,4.402555415,0,2.29316731,2.987142777,1.90319812,2.22592792,4.937538615,7.237975136,7.539116951,7.737876823,6.042717719,10.818169,1.9596059,0.01749392,10.44980997,10.61037864,9.873434349,10.01700216,10.51713918,10.66070699,9.785621382,9.95319176
1,464552,0.01,6.105252222,0.5121594792,0.7748885288,2.083595139,10.83300163,0.2981718126,12.28145789,12.30177303,10.81233429,0.6502413413,10.18929679,4.402555415,0,2.29316731,2.987142777,1.90319812,2.22592792,4.937538615,7.237975136,7.539116951,7.737876823,5.954746743,10.92333283,1.9596059,0.01749392,10.47910972,10.62994469,9.978598032,10.09608777,10.62230286,10.7397926,9.785621382,9.95319176
2,464552,0.01,5.605924983,0.5079342581,0.8525337601,2.115653317,10.83300163,0.2981718126,12.28145789,12.30177303,10.81233429,0.6502413413,10.18929679,4.402555415,0,2.29316731,2.987142777,1.90319812,2.22592792,4.937538615,7.237975136,7.539116951,7.737876823,5.970252005,10.91230232,1.9596059,0.01749392,10.47640139,10.62816291,9.967567533,10.08934273,10.61127236,10.73304756,9.785621382,9.95319176
1,360243,0.03,3.228566533,1.032614528,0.6352934421,2.156810845,10.82311358,1.489207658,12.7306419,12.76294864,11.25264803,1.162801834,10.24198085,3.811822993,0.2459496856,0.3500296275,2.796336365,1.790676829,1.874073722,4.720534893,5.709328197,6.65329939,6.718385617,5.127296264,10.94031235,8.440058,0.016188031,10.6911074,10.78152928,10.05814996,10.21046105,10.63928269,10.79159377,10.05206406,10.18249942
0,384414,0.1,5.771550824,0.6585159595,0.6855918268,2.122587071,10.85934819,0.9930674212,12.40902203,12.43808563,10.86831856,0.7820111795,10.28111134,3.786490304,0.5187861919,-1.463246134,2.874230209,1.824801839,2.087663387,4.591786261,6.955942141,7.300382197,7.489301104,5.742801745,10.9267147,2.3140135,0.017498031,10.561188,10.67864551,10.04744789,10.1677474,10.62568474,10.74598425,9.919741645,10.07333279
1,384414,0.1,2.607637485,0.8217982163,0.6129624449,2.02673565,10.85934819,0.9930674212,12.40902203,12.43808563,10.86831856,0.7820111795,10.28111134,3.786490304,0.5187861919,-1.463246134,2.874230209,1.824801839,2.087663387,4.591786261,6.955942141,7.300382197,7.489301104,5.445314013,10.78967052,2.3140135,0.017498031,10.62792738,10.74502832,9.910404484,10.07578144,10.48864133,10.65401829,9.919741645,10.07333279
2,384414,0.1,3.619191837,0.6962558623,0.8597474214,2.124669655,10.85934819,0.9930674212,12.40902203,12.43808563,10.86831856,0.7820111795,10.28111134,3.786490304,0.5187861919,-1.463246134,2.874230209,1.824801839,2.087663387,4.591786261,6.955942141,7.300382197,7.489301104,5.688011038,10.84919634,2.3140135,0.017498031,10.57802326,10.69324545,9.969929705,10.11552777,10.54816655,10.69376462,9.919741645,10.07333279
0,462962,0.1,4.553576191,0.4708806781,0.7746531772,2.081646422,10.7396931,0.4553722183,12.16388658,12.18898108,10.76504369,0.6759738471,10.10626269,4.29962331,0,1.083630981,3.153545592,1.948419229,2.25941644,4.552760092,7.1983412,7.535564732,7.723070003,5.990020879,10.80379474,1.9606171,0.021886114,10.35231685,10.53283845,9.869334419,10.00204658,10.50276483,10.63547699,9.708495014,9.888866656
1,462962,0.1,4.816262134,0.461908574,0.7131324804,2.124856755,10.7396931,0.4553722183,12.16388658,12.18898108,10.76504369,0.6759738471,10.10626269,4.29962331,0,1.083630981,3.153545592,1.948419229,2.25941644,4.552760092,7.1983412,7.535564732,7.723070003,6.008787514,10.81643185,1.9606171,0.021886114,10.34555983,10.52868523,9.881971515,10.01166449,10.51540192,10.6450949,9.708495014,9.888866656
2,462962,0.1,5.118149127,0.4708136499,0.7069621713,2.067724005,10.7396931,0.4553722183,12.16388658,12.18898108,10.76504369,0.6759738471,10.10626269,4.29962331,0,1.083630981,3.153545592,1.948419229,2.25941644,4.552760092,7.1983412,7.535564732,7.723070003,5.99429747,10.83258127,1.9606171,0.021886114,10.3523054,10.53281589,9.898120917,10.02459855,10.53155133,10.65802896,9.708495014,9.888866656
0,390770,0.06,9.474019665,0.8412014085,0.6414230546,2.050918489,10.82828347,1.197720101,12.61535615,12.64032713,10.95747512,0.8626525213,10.17647933,4.485430523,0,0.9605020825,3.001124653,1.627264654,1.878576964,4.352111248,6.603081587,7.172257608,7.301395227,5.262203031,10.99062201,3.1977575,0.031888206,10.63468518,10.73317933,10.03778788,10.13506482,10.68959201,10.78686896,9.946821808,10.06448993
1,390770,0.06,6.559248069,0.7283221812,0.7558182954,2.199310887,10.82828347,1.197720101,12.61535615,12.64032713,10.95747512,0.8626525213,10.17647933,4.485430523,0,0.9605020825,3.001124653,1.627264654,1.878576964,4.352111248,6.603081587,7.172257608,7.301395227,5.452928321,10.87717038,3.1977575,0.031888206,10.58791419,10.69559832,9.924336268,10.03831498,10.5761404,10.69011911,9.946821808,10.06448993
2,390770,0.06,9.146586984,0.8613548189,0.6379502687,2.062939713,10.82828347,1.197720101,12.61535615,12.64032713,10.95747512,0.8626525213,10.17647933,4.485430523,0,0.9605020825,3.001124653,1.627264654,1.878576964,4.352111248,6.603081587,7.172257608,7.301395227,5.219893948,10.98109658,3.1977575,0.031888206,10.64227857,10.74000935,10.02826245,10.12704461,10.68006659,10.77884875,9.946821808,10.06448993
0,441601,0.02,5.653806952,0.5016076555,0.8071767563,2.116322272,10.748831,0.7781909608,12.393135,12.41386263,10.78139554,0.684699487,10.10335717,4.420524737,0.02116822265,0.9873734287,3.098173363,1.692609679,2.022166346,4.559391581,7.068286277,7.495230091,7.66472158,5.886279682,10.81924677,2.0222971,0.02191464,10.38002001,10.54237078,9.872742986,9.994085709,10.51821681,10.63955953,9.701778737,9.874324327
